replay_row_index,dataset_row_index,model_index,split_id,participant_id,ml_row_id,true_label,eeg_abs_alpha_central,eeg_abs_alpha_central_delta_base,eeg_abs_alpha_frontal,eeg_abs_alpha_frontal_delta_base,eeg_abs_alpha_occipital,eeg_abs_alpha_occipital_delta_base,eeg_abs_alpha_parietal,eeg_abs_alpha_parietal_delta_base,eeg_abs_alpha_temporal,eeg_abs_alpha_temporal_delta_base,eeg_abs_beta_central,eeg_abs_beta_central_delta_base,eeg_abs_beta_frontal,eeg_abs_beta_frontal_delta_base,eeg_abs_beta_occipital,eeg_abs_beta_occipital_delta_base,eeg_abs_beta_parietal,eeg_abs_beta_parietal_delta_base,eeg_abs_beta_temporal,eeg_abs_beta_temporal_delta_base,eeg_abs_delta_central,eeg_abs_delta_frontal,eeg_abs_delta_occipital,eeg_abs_delta_parietal,eeg_abs_delta_temporal,eeg_abs_highbeta_central,eeg_abs_highbeta_frontal,eeg_abs_highbeta_occipital,eeg_abs_highbeta_parietal,eeg_abs_highbeta_temporal,eeg_abs_theta_central,eeg_abs_theta_central_delta_base,eeg_abs_theta_frontal,eeg_abs_theta_frontal_delta_base,eeg_abs_theta_occipital,eeg_abs_theta_occipital_delta_base,eeg_abs_theta_parietal,eeg_abs_theta_parietal_delta_base,eeg_abs_theta_temporal,eeg_abs_theta_temporal_delta_base,eeg_frontal_alpha_asymmetry_f4_minus_f3,eeg_fz_theta_abs,eeg_fz_theta_rel,eeg_hjorth_activity_central,eeg_hjorth_activity_frontal,eeg_hjorth_activity_occipital,eeg_hjorth_activity_parietal,eeg_hjorth_activity_temporal,eeg_hjorth_complexity_central,eeg_hjorth_complexity_frontal,eeg_hjorth_complexity_occipital,eeg_hjorth_complexity_parietal,eeg_hjorth_complexity_temporal,eeg_hjorth_mobility_central,eeg_hjorth_mobility_frontal,eeg_hjorth_mobility_occipital,eeg_hjorth_mobility_parietal,eeg_hjorth_mobility_temporal,eeg_line_length_central,eeg_line_length_frontal,eeg_line_length_occipital,eeg_line_length_parietal,eeg_line_length_temporal,eeg_mav_central,eeg_mav_frontal,eeg_mav_occipital,eeg_mav_parietal,eeg_mav_temporal,eeg_mean_power_central,eeg_mean_power_frontal,eeg_mean_power_occipital,eeg_mean_power_parietal,eeg_mean_power_temporal,eeg_median_power_central,eeg_median_power_frontal,eeg_median_power_occipital,eeg_median_power_parietal,eeg_median_power_temporal,eeg_ratio_alpha_beta_central,eeg_ratio_alpha_beta_frontal,eeg_ratio_alpha_beta_occipital,eeg_ratio_alpha_beta_parietal,eeg_ratio_alpha_beta_temporal,eeg_ratio_theta_alpha_central,eeg_ratio_theta_alpha_frontal,eeg_ratio_theta_alpha_occipital,eeg_ratio_theta_alpha_parietal,eeg_ratio_theta_alpha_temporal,eeg_ratio_theta_beta_central,eeg_ratio_theta_beta_frontal,eeg_ratio_theta_beta_occipital,eeg_ratio_theta_beta_parietal,eeg_ratio_theta_beta_temporal,eeg_rel_alpha_central,eeg_rel_alpha_frontal,eeg_rel_alpha_occipital,eeg_rel_alpha_parietal,eeg_rel_alpha_temporal,eeg_rel_beta_central,eeg_rel_beta_frontal,eeg_rel_beta_occipital,eeg_rel_beta_parietal,eeg_rel_beta_temporal,eeg_rel_delta_central,eeg_rel_delta_frontal,eeg_rel_delta_occipital,eeg_rel_delta_parietal,eeg_rel_delta_temporal,eeg_rel_highbeta_central,eeg_rel_highbeta_frontal,eeg_rel_highbeta_occipital,eeg_rel_highbeta_parietal,eeg_rel_highbeta_temporal,eeg_rel_theta_central,eeg_rel_theta_frontal,eeg_rel_theta_occipital,eeg_rel_theta_parietal,eeg_rel_theta_temporal,eeg_rms_central,eeg_rms_frontal,eeg_rms_occipital,eeg_rms_parietal,eeg_rms_temporal,eeg_spectral_entropy_central,eeg_spectral_entropy_frontal,eeg_spectral_entropy_occipital,eeg_spectral_entropy_parietal,eeg_spectral_entropy_temporal,eeg_ssc_central,eeg_ssc_frontal,eeg_ssc_occipital,eeg_ssc_parietal,eeg_ssc_rate_central,eeg_ssc_rate_frontal,eeg_ssc_rate_occipital,eeg_ssc_rate_parietal,eeg_ssc_rate_temporal,eeg_ssc_temporal,eeg_var_central,eeg_var_frontal,eeg_var_occipital,eeg_var_parietal,eeg_var_temporal,eeg_zero_crossings_central,eeg_zero_crossings_frontal,eeg_zero_crossings_occipital,eeg_zero_crossings_parietal,eeg_zero_crossings_rate_central,eeg_zero_crossings_rate_frontal,eeg_zero_crossings_rate_occipital,eeg_zero_crossings_rate_parietal,eeg_zero_crossings_rate_temporal,eeg_zero_crossings_temporal
346,1667,9,within_sub-015_holdout01,sub-015,eeg_row-001911,low_1_2_3,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.37619335599999998,0,0.27547634300000001,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,1.420027613,1.9796172379999999,2.2196829760000001,1.9020047849999999,1.76259218,0.55249893100000003,0.41611962800000002,0.30184554400000002,0.37608735100000001,0.45475676900000001,8.5660000000000007e-06,7.3080000000000002e-06,4.2050000000000004e-06,4.634e-06,1.168e-05,1.4921e-05,1.8405000000000001e-05,1.3304e-05,1.2199e-05,2.2367000000000001e-05,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,0,0,0,0,0,0.10094449699999999,0.37110127599999998,0.82217791399999995,0.35738500899999998,0.055349823999999999,1.991487821,3.7667286789999999,1.6687362729999999,2.5148709349999998,2.8910288629999998,0.20102973499999999,1.3978378199999999,1.3719981080000001,0.89877717199999996,0.160017938,0.049830825000000002,0.056183917999999999,0.113403105,0.086146948000000001,0.02857121,0.49364578100000001,0.151397803,0.13793012800000001,0.241048017,0.51619333700000003,0.080966867999999997,0.46495252100000001,0.45924068200000001,0.31964986000000001,0.17642535100000001,0.23493367100000001,0.047911481999999998,0.035653424000000003,0.075291298000000006,0.15558550700000001,0.099237481000000002,0.21162957399999999,0.189239875,0.21664845499999999,0.082600194000000002,1.8734000000000001e-05,2.5792999999999999e-05,1.7886000000000001e-05,1.5568000000000001e-05,2.8141999999999999e-05,0.89318700200000001,0.80142968000000003,0.74933271899999998,0.83429928600000003,0.80084811099999997,190.33333333300001,174.85714285700001,160.5,179.33333333300001,0.25445632800000001,0.23376623399999999,0.21457219299999999,0.23975044600000001,0.242647059,181.5,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,132.66666666699999,100.428571429,82.5,88.666666667000001,0.177125056,0.13408354,0.110146862,0.11838006199999999,0.14953271000000001,112
347,1636,9,within_sub-015_holdout01,sub-015,eeg_row-001877,baseline,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26844601899999998,0,0.34521985500000002,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,2.2984370269999999,2.4872176380000002,2.065949915,2.3359019810000001,2.290244451,0.28601212999999998,0.24193336500000001,0.299083443,0.24282890600000001,0.27899599200000003,3.1920000000000001e-06,4.7489999999999998e-06,5.2959999999999998e-06,3.8999999999999999e-06,6.7750000000000004e-06,1.1620999999999999e-05,2.0764999999999999e-05,1.7413000000000001e-05,1.5801999999999999e-05,2.5613999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,1.0000000000000001e-09,0.80649122600000001,1.0617123580000001,0.68375339000000002,2.026940964,1.661105778,3.1476246560000001,4.7519202939999996,3.5395718619999998,2.436843096,1.8455993740000001,2.5385316680000001,5.0451724980000003,2.4201942619999999,4.9393370919999997,3.0657357840000001,0.106407286,0.073351669999999994,0.11495366799999999,0.170240109,0.163074947,0.13193855400000001,0.069088080999999996,0.16812153299999999,0.083988686000000007,0.098172523999999997,0.25826837499999999,0.40964187099999999,0.209857871,0.22021086600000001,0.33351212000000002,0.036156837999999997,0.014885346000000001,0.023549827999999998,0.019303774999999999,0.022921904999999999,0.33493019800000001,0.348561287,0.40688676899999998,0.41484843300000002,0.30097101900000001,1.4296e-05,2.8856e-05,2.3334000000000001e-05,2.0089999999999999e-05,3.2784000000000003e-05,0.75374890000000005,0.72542578899999999,0.78472280100000003,0.72976581100000004,0.73303896700000004,151,144.285714286,156,137.66666666699999,0.20187165800000001,0.19289534,0.20855615,0.184046346,0.208221925,155.75,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,63.333333332999999,62.428571429000002,77,55,0.084557187000000006,0.083349227999999997,0.10280373800000001,0.073431241999999994,0.090453938999999997,67.75
348,1809,9,within_sub-015_holdout01,sub-015,eeg_row-002077,high_4_5_6,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0.97663100800000002,0,0.30021672599999999,0,2.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.8687588639999999,2.4882050950000001,2.514736568,2.4434260330000002,2.0934281920000002,0.40601067000000002,0.27832880799999998,0.23915709199999999,0.26154928399999999,0.35771415400000001,6.0349999999999998e-06,6.331e-06,4.5349999999999998e-06,4.5460000000000002e-06,1.0009e-05,1.4375e-05,2.7189999999999999e-05,1.88e-05,1.696e-05,2.4196e-05,0,2.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.256261395,0.475058798,0.31992185299999998,0.50129578200000002,0.23428065200000001,2.7412856830000001,5.524846438,5.8618561250000001,3.1965765460000002,1.6857888130000001,0.70248569400000005,2.6246269099999999,1.875335872,1.602430341,0.39494770200000001,0.073354280999999993,0.032369270999999998,0.036648354000000001,0.055312791,0.072983433,0.28624788099999998,0.068137400000000001,0.114554083,0.11033962899999999,0.31152138400000001,0.27722258999999999,0.61111937599999999,0.49791092399999998,0.54520813599999995,0.25984752700000002,0.078331908000000006,0.015948113999999999,0.017042493999999998,0.02434449,0.15889481499999999,0.20108504099999999,0.178835253,0.21482738000000001,0.176811569,0.12303465500000001,1.8088e-05,3.6300999999999997e-05,2.4746e-05,2.1960999999999999e-05,3.0985999999999998e-05,0.82084936600000002,0.71986242700000003,0.69168491300000001,0.68710203199999997,0.75764399999999998,177.33333333300001,156.42857142899999,160,156.33333333300001,0.237076649,0.20912910600000001,0.21390374300000001,0.209001783,0.21290107,159.25,0,2.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,102.333333333,68.142857143000001,66,67.333333332999999,0.13662661300000001,0.090978447000000004,0.088117490000000007,0.089897641,0.112817089,84.5
349,1772,9,within_sub-015_holdout01,sub-015,eeg_row-002040,high_4_5_6,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,0,0,0,0,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0.48886068700000002,0,0.21031406999999999,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.8134334700000001,2.4675208720000001,2.7451566289999998,2.3177356919999998,2.216661985,0.40919996400000003,0.25475220999999998,0.212508746,0.27618808099999997,0.324082547,5.22e-06,5.4909999999999996e-06,4.3619999999999999e-06,4.2649999999999998e-06,9.4660000000000005e-06,1.2414e-05,2.3859999999999999e-05,1.9919999999999999e-05,1.5654e-05,2.5029999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,1.0000000000000001e-09,0.16355413199999999,0.53838564899999997,0.78313925299999998,0.490241859,0.1170479,3.1842098380000001,7.1550796920000002,7.2429862180000004,4.3684300589999996,3.2374278360000002,0.52079067599999995,3.8521922229999999,5.6722668159999996,2.1415872720000002,0.37893412900000001,0.057480539999999997,0.030698695000000002,0.031460307999999999,0.050576911000000002,0.040461879999999999,0.35144657800000001,0.057019897999999999,0.040172048000000002,0.10316726399999999,0.345686508,0.23697427700000001,0.59393448999999998,0.60201683500000003,0.53701092299999997,0.29191166200000002,0.106766606,0.012015681,0.0099852689999999997,0.025453113999999999,0.11615346,0.183030101,0.219651606,0.22786657499999999,0.22094169999999999,0.130992416,1.5580999999999999e-05,3.2301999999999997e-05,2.7297e-05,1.9970999999999999e-05,3.2129999999999999e-05,0.83137674399999995,0.67745149699999996,0.60727389899999995,0.67655936000000005,0.70325462800000005,175.66666666699999,147.14285714299999,144,157,0.234848485,0.19671505,0.19251336899999999,0.209893048,0.20354278100000001,152.25,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,96,61.714285713999999,61,67.666666667000001,0.12817089500000001,0.082395574999999999,0.081441922999999999,0.090342678999999995,0.10781041399999999,80.75
350,1777,9,within_sub-015_holdout01,sub-015,eeg_row-002045,low_1_2_3,0,-0,0,-0,0,0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,1.0000000000000001e-09,1.0000000000000001e-09,0,2.0000000000000001e-09,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,-0.48353104099999999,0,0.31460853,0,1.0000000000000001e-09,1.0000000000000001e-09,0,3e-09,1.827604805,2.341774596,2.6885656149999999,2.2716175249999999,2.6583042159999999,0.40635429000000001,0.25910831299999998,0.20859022499999999,0.276847648,0.28023817299999998,5.4110000000000004e-06,5.4650000000000002e-06,4.2889999999999999e-06,4.065e-06,9.8379999999999997e-06,1.2452999999999999e-05,2.1860000000000001e-05,1.9230000000000001e-05,1.43e-05,3.8021000000000001e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,3e-09,0,0,0,0,1.0000000000000001e-09,0.18942653200000001,0.58269536,0.85183330499999999,0.57372083399999996,0.19432138600000001,2.8448051620000001,8.2579559459999992,5.6299893389999998,5.5024988529999996,4.080425333,0.53888157599999997,4.8118726159999996,4.7958124240000002,3.1568982330000002,0.792913906,0.060710857999999999,0.03525416,0.049351748000000001,0.055248564,0.024337969000000001,0.32049817400000002,0.060501870999999999,0.057935923,0.096298687999999993,0.12524596099999999,0.22652708999999999,0.482009992,0.49463687299999998,0.407734284,0.62564632899999995,0.12794351500000001,0.011304388,0.0055442709999999999,0.026399338000000001,0.048296914000000003,0.17271056100000001,0.29112729700000001,0.27784981800000003,0.30400515900000002,0.099309263999999994,1.6041000000000001e-05,3.1115000000000003e-05,2.7783000000000001e-05,1.8906000000000002e-05,5.0056999999999999e-05,0.82603039599999994,0.71175843599999999,0.65305302799999998,0.72014643099999998,0.65832845900000003,170.66666666699999,148.14285714299999,139,149.33333333300001,0.22816399300000001,0.19805194800000001,0.185828877,0.199643494,0.19719251300000001,147.5,0,1.0000000000000001e-09,1.0000000000000001e-09,0,3e-09,99.333333332999999,64.428571429000002,58.5,74.333333332999999,0.13262127300000001,0.086019454999999995,0.078104139000000003,0.099243436000000004,0.097797063000000004,73.25
351,1672,9,within_sub-015_holdout01,sub-015,eeg_row-001916,low_1_2_3,0,-0,0,0,0,0,0,-0,0,-0,0,0,0,0,0,-0,0,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,-0.38165722299999999,0,0.21011184999999999,0,2.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.7819064360000001,2.4131393929999998,2.732898488,2.3378866889999999,2.1987771870000001,0.44881322499999998,0.31137957199999999,0.228638436,0.28087581900000003,0.35542128200000001,6.8369999999999999e-06,6.5899999999999996e-06,4.3950000000000003e-06,4.6480000000000002e-06,1.0519999999999999e-05,1.4464000000000001e-05,2.5125000000000001e-05,1.8805999999999999e-05,1.6059999999999999e-05,2.5304e-05,0,2.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.12279306299999999,0.59699664799999996,0.85581451799999997,0.47071730699999997,0.11868616,3.3961551249999999,4.0267281669999999,1.3079518569999999,1.927487951,1.7479193630000001,0.41702429200000002,2.4039432180000002,1.119364188,0.90730193699999995,0.207453837,0.044964802999999998,0.038204413,0.072280979999999995,0.068896170000000007,0.041962162999999997,0.36618357699999998,0.063994350000000005,0.084458697999999999,0.14636421699999999,0.35355565799999999,0.22654321199999999,0.63365362000000003,0.62951393099999997,0.52453032499999996,0.29782018199999999,0.162224333,0.029061322000000001,0.017442378000000001,0.041187021999999997,0.16876385499999999,0.152707447,0.15383878400000001,0.094540042000000005,0.13279653799999999,0.073346478000000007,1.8732999999999998e-05,3.5407999999999997e-05,2.5653e-05,2.1588999999999999e-05,3.3562000000000002e-05,0.84348166800000002,0.73379835999999998,0.65575069100000005,0.72720850199999998,0.74251853400000001,184.33333333300001,163.85714285700001,166,163.66666666699999,0.24643493799999999,0.21906035099999999,0.221925134,0.21880570399999999,0.22693850300000001,169.75,0,2.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,111,78.142857143000001,66,83,0.14819759699999999,0.104329582,0.088117490000000007,0.110814419,0.12883845099999999,96.5
352,1754,9,within_sub-015_holdout01,sub-015,eeg_row-002013,low_1_2_3,0,0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,-0,0,-0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,0,-0,-0.248625455,0,0.19072625000000001,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,1.8307452580000001,2.4591404240000001,2.4492770290000001,2.46544849,2.125473296,0.41316681199999999,0.28419626399999998,0.25340579800000002,0.27061550299999998,0.346140261,5.4949999999999999e-06,5.203e-06,4.1409999999999998e-06,3.9670000000000003e-06,9.8020000000000003e-06,1.29e-05,2.0673e-05,1.6288000000000001e-05,1.4698999999999999e-05,2.3601999999999999e-05,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,0,0,0,0,0,0.22911594499999999,0.61212658600000003,0.59399364899999996,0.55972695299999997,0.234796852,2.7095788070000002,4.4326265569999999,2.4917818340000002,2.5221738029999998,1.066092139,0.62080770799999996,2.713328561,1.480102585,1.4117286570000001,0.250315079,0.067664927999999999,0.039117724999999999,0.074078241000000003,0.063178839000000001,0.087743826999999996,0.29533050700000002,0.063904633000000002,0.12471217699999999,0.112874392,0.37370103500000001,0.232524711,0.63386632700000001,0.50910325000000001,0.58467726799999997,0.22184642700000001,0.146401697,0.020001214999999999,0.015881479,0.032850788999999998,0.153917525,0.18334345499999999,0.17339426499999999,0.18458681499999999,0.15934801400000001,0.093543003999999999,1.6314e-05,2.7722999999999999e-05,2.1467e-05,1.8802000000000001e-05,3.0229000000000001e-05,0.83534925299999996,0.71302657199999997,0.72998148600000001,0.70018379399999997,0.78429868700000005,169.33333333300001,158.14285714299999,152.5,164.33333333300001,0.22638146200000001,0.21142093200000001,0.203877005,0.21969696999999999,0.21657754000000001,162,0,1.0000000000000001e-09,0,0,1.0000000000000001e-09,96.666666667000001,67.571428570999998,63.5,66.333333332999999,0.12906097,0.090215525000000005,0.084779705999999996,0.088562528000000001,0.115153538,86.25
353,1642,9,within_sub-015_holdout01,sub-015,eeg_row-001883,baseline,0,-0,0,-0,0,-0,0,-0,0,-0,0,-0,0,0,0,-0,0,-0,0,-0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,-0.023896853999999999,0,0.22494993799999999,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,2.4667071759999999,2.6907099940000001,2.6251254990000001,2.500455262,2.5167733330000002,0.25342281500000002,0.23368656300000001,0.23203802600000001,0.24769839699999999,0.25032584899999999,2.6089999999999999e-06,4.5179999999999998e-06,4.51e-06,3.5240000000000001e-06,4.2969999999999997e-06,1.0447e-05,2.1114000000000001e-05,1.8278e-05,1.3709e-05,1.6575e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.65017149500000004,0.61466849700000004,0.42553189800000002,0.600485563,0.67435027999999997,4.3638610130000002,9.8054468989999997,8.3009656009999997,3.9454006160000001,3.2205682389999999,2.8372580410000001,6.0270993099999997,3.5323256490000001,2.369156109,2.171791094,0.071922399999999997,0.028823412,0.032451600999999997,0.063034702999999997,0.073438724999999996,0.11062066,0.046892613,0.076261265999999994,0.104972887,0.10890293500000001,0.31850093400000001,0.480497328,0.44792226600000001,0.38891915100000002,0.44311705200000001,0.020573704000000002,0.010629886999999999,0.012912843,0.018930781000000001,0.017030000999999999,0.31385935700000001,0.28262643500000001,0.26937962599999998,0.248697157,0.236514425,1.3324e-05,2.9645000000000002e-05,2.561e-05,1.8164000000000001e-05,2.2580000000000001e-05,0.71984696699999995,0.654375288,0.623917151,0.674685639,0.69204817399999996,146,145.714285714,144.5,154.33333333300001,0.195187166,0.19480519499999999,0.19318181800000001,0.20632798599999999,0.199532086,149.25,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,59.333333332999999,62.428571429000002,68,65.666666667000001,0.079216732999999998,0.083349227999999997,0.090787717000000004,0.087672451999999998,0.090453938999999997,67.75
354,1710,9,within_sub-015_holdout01,sub-015,eeg_row-001960,high_4_5_6,0,0,0,-0,0,-0,0,0,0,-0,0,0,0,0,0,-0,0,0,0,0,0,0,0,1.0000000000000001e-09,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,0,0,-0,0.109482354,0,0.31853346599999999,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.5915035230000001,2.2363687620000001,2.4351066800000001,2.7868533150000001,1.9886005819999999,0.498106198,0.348604892,0.259581795,0.24537272399999999,0.402020141,7.6199999999999999e-06,7.2490000000000004e-06,4.8520000000000003e-06,4.843e-06,1.1319e-05,1.4748e-05,2.2197000000000001e-05,1.8311000000000001e-05,1.9562e-05,2.5174999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,0,0,0,0,0,0.18902154900000001,0.333366669,0.360510836,0.87446214099999997,0.086295633999999996,1.478107735,4.549993572,5.9620710749999999,3.1968898220000002,2.300621563,0.27939421399999997,1.516816199,2.149391225,2.795559119,0.19853359600000001,0.061558748000000003,0.044290554000000003,0.042833884000000003,0.04086911,0.040204482999999999,0.32567053099999999,0.132858375,0.11881441500000001,0.046736281999999997,0.46589244099999999,0.16674533699999999,0.459983103,0.43300180900000002,0.71001350799999996,0.16019581799999999,0.25626864199999999,0.053280915999999998,0.032519122999999997,0.015998818000000001,0.182415998,0.090990461999999994,0.20152173500000001,0.25537866100000001,0.13065404,0.092495301000000002,1.8533e-05,3.0880999999999998e-05,2.4817e-05,2.7254e-05,3.2342999999999998e-05,0.85216695899999995,0.76950604899999997,0.719699639,0.65494624099999998,0.78680021700000002,177,168.714285714,165.5,156.33333333300001,0.236631016,0.225553858,0.22125668400000001,0.209001783,0.22292780700000001,166.75,0,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,1.0000000000000001e-09,123.666666667,91.428571429000002,68,75.666666667000001,0.16510903399999999,0.122067519,0.090787717000000004,0.101023587,0.12983978600000001,97.25
355,1702,9,within_sub-015_holdout01,sub-015,eeg_row-001949,high_4_5_6,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.46551959900000001,0,0.30125113799999997,0,1.0000000000000001e-09,1.0000000000000001e-09,0,2.0000000000000001e-09,1.7358188779999999,2.2104302960000002,2.610060807,2.3286982429999998,2.0916724769999999,0.42614223000000001,0.305392365,0.216134188,0.261969391,0.34248923100000001,6.4579999999999998e-06,6.4570000000000002e-06,4.5569999999999997e-06,4.3340000000000003e-06,1.0776e-05,1.4501999999999999e-05,2.3153e-05,2.0503999999999999e-05,1.5617e-05,2.781e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,2.0000000000000001e-09,0,0,0,0,1.0000000000000001e-09,0.20951039799999999,0.50794700699999995,0.58652049500000003,0.57102447499999998,0.20958233100000001,2.4223187300000002,4.9668441999999997,5.7789948879999997,3.9025399260000002,3.230358098,0.50750096099999997,2.5228936430000002,3.3894989400000002,2.2284458109999998,0.67702597900000006,0.078759305000000002,0.066920573999999997,0.060219899,0.083843068000000007,0.070246405999999997,0.375920745,0.131747157,0.102673136,0.14682920099999999,0.33517332399999999,0.18810697200000001,0.33444353999999998,0.34773108200000002,0.293216376,0.20495401599999999,0.093332182999999999,0.027068278000000001,0.0093035570000000005,0.017619843,0.083957772,0.19078013899999999,0.33238406500000001,0.34801048600000001,0.32720091899999998,0.22692104799999999,1.8505999999999999e-05,3.2678000000000001e-05,2.8028e-05,2.1546999999999999e-05,3.6068000000000001e-05,0.88699035699999995,0.77324889699999999,0.69674963899999998,0.75288692300000004,0.787716847,170.66666666699999,159.714285714,145,153.33333333300001,0.22816399300000001,0.213521772,0.19385026699999999,0.20499108699999999,0.22259358300000001,166.5,0,1.0000000000000001e-09,1.0000000000000001e-09,0,2.0000000000000001e-09,109.333333333,76,60,74.333333332999999,0.145972408,0.10146862500000001,0.080106809000000001,0.099243436000000004,0.11481976000000001,86
356,1683,9,within_sub-015_holdout01,sub-015,eeg_row-001927,high_4_5_6,0,0,0,-0,0,-0,0,-0,0,-0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,0,-0,0,-0,0,-0,-1.1967978880000001,0,0.21237093500000001,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,1.6985235400000001,2.201919996,2.228938909,2.0474920910000001,1.854181342,0.46548123800000002,0.33259707799999999,0.26764491800000001,0.30909310299999998,0.41037550099999998,7.0820000000000001e-06,6.7909999999999999e-06,4.8459999999999999e-06,4.4920000000000004e-06,1.1347e-05,1.4544e-05,2.1725999999999998e-05,1.7708999999999999e-05,1.4583000000000001e-05,2.4199999999999999e-05,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,0,0,0,0,0,0.207544956,0.32909548300000002,0.26355980200000001,0.429474782,0.087704124999999994,3.0178105610000001,6.5975243450000001,6.2528862089999997,2.508566616,2.793303898,0.62633135900000003,2.1712154589999999,1.64800945,1.077366101,0.244984274,0.062191916999999999,0.037580264000000002,0.036169610999999997,0.079729184999999994,0.035514639000000001,0.299655163,0.114192584,0.13723493,0.18564346000000001,0.404936925,0.19357511999999999,0.45246223200000002,0.45931772500000001,0.41684644900000001,0.15810902299999999,0.19455056500000001,0.037438468000000003,0.018074969,0.036277983,0.23595233199999999,0.18768342499999999,0.24793670400000001,0.22616446100000001,0.200005971,0.099203179000000002,1.8434999999999999e-05,2.9675e-05,2.3825e-05,1.8487000000000001e-05,3.0471e-05,0.86033573500000005,0.77050194100000002,0.72898701499999996,0.78757113199999995,0.80202345200000003,183.66666666699999,161.714285714,150,158.66666666699999,0.24554367199999999,0.216195569,0.20053475900000001,0.212121212,0.22259358300000001,166.5,0,1.0000000000000001e-09,1.0000000000000001e-09,0,1.0000000000000001e-09,115.666666667,84.285714286000001,65.5,68.666666667000001,0.154428126,0.112530994,0.087449932999999994,0.091677792999999994,0.13551401900000001,101.5
